src,sid,score,trig,dev_trig,act,dev_act,acts,n_act,mobile,text_ok,text,note
ifttt_pop,ifttt_pop:NeysAh7T,42,message,MessageSender,switch,Switch,switch,1,1,0,,Communication
ifttt_pop,ifttt_pop:H8AmCJZy,14149,voice,,notify,NotificationProvider,notify,1,1,0,,Voice assistants
ifttt_pop,ifttt_pop:MNTQdGyu,2690,threshold,TemperatureSensor,thermostat,Thermostat,thermostat,1,0,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:YwYZr6sn,3503,voice,,camera,Camera,camera,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:AdRuxSCf,1062,voice,,camera,Camera,camera|timer,2,0,0,,Voice assistants
ifttt_pop,ifttt_pop:qPbeNjcV,1150,message,MessageSender,thermostat,Thermostat,thermostat,1,0,0,,News & information
ifttt_pop,ifttt_pop:txRQe94p,1117,threshold,TemperatureSensor,thermostat,Thermostat,thermostat|notify,2,1,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:idU6KCv2,786,timer,Clock,camera,Camera,camera|timer,2,0,0,,Voice assistants
ifttt_pop,ifttt_pop:RjAJzEtw,627,message,MessageSender,thermostat,Thermostat,thermostat,1,0,0,,News & information
ifttt_pop,ifttt_pop:jGjh4E9F,246,voice,,notify,NotificationProvider,notify|timer,2,1,0,,Voice assistants
ifttt_pop,ifttt_pop:fQCz4HUf,313,voice,MessageSender,media,Television,media,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:c9aARqYs,172,voice,,media,Television,media,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:YZKzBJLS,237,,,notify,NotificationProvider,notify,1,1,0,,Finance & payments
ifttt_pop,ifttt_pop:h6pCcU5Q,74,threshold,TemperatureSensor,notify,NotificationProvider,notify,1,1,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:KYQRb5MP,54,threshold,TemperatureSensor,thermostat,Thermostat,thermostat|notify,2,1,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:CDZCARWN,50,motion,MotionSensor,thermostat,Thermostat,thermostat,1,1,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:dzpZHiy8,28,motion,MotionSensor,thermostat,Thermostat,thermostat,1,0,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:dXsyJMP8,14,threshold,TemperatureSensor,thermostat,Thermostat,thermostat|notify,2,1,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:RNxKYm94,2380,,,notify,NotificationProvider,notify,1,0,0,,News & information
ifttt_pop,ifttt_pop:RDS2dca3,231,,,notify,NotificationProvider,notify,1,1,0,,Travel & transit
ifttt_pop,ifttt_pop:rJj75YWy,45,message,MessageSender,notify,NotificationProvider,notify,1,0,0,,Travel & transit
ifttt_pop,ifttt_pop:PMQ9ciJL,12,message,MessageSender,notify,NotificationProvider,notify,1,0,0,,Travel & transit
ifttt_pop,ifttt_pop:fE5xh7gn,16,weather,WeatherProvider,camera,Camera,camera,1,0,0,,Weather
ifttt_pop,ifttt_pop:bJeXCpSr,3879,voice,,camera,Camera,camera,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:xU6HJieu,13242,arrive,PersonTracker,media,Television,media|camera,2,1,0,,Location
ifttt_pop,ifttt_pop:hV2ExdJs,677,arrive,PersonTracker,switch,Switch,switch,1,1,0,,Location
ifttt_pop,ifttt_pop:qwJKMbxd,581,arrive,PersonTracker,plug,Plug,plug,1,1,0,,Location
ifttt_pop,ifttt_pop:YvZ5c6UN,248,arrive,PersonTracker,notify,NotificationProvider,notify,1,1,0,,Location
ifttt_pop,ifttt_pop:gudfc5iG,10070,arrive,PersonTracker,notify,NotificationProvider,notify,1,1,0,,Location
ifttt_pop,ifttt_pop:zcdA76RK,1579,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:UVT3ce52,49,button,Button,camera,Camera,camera,1,0,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:R2SZpsKC,27,time,Clock,media,Television,media,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:Hf2EmP5T,64,,,query,,,0,0,0,,News & information
ifttt_pop,ifttt_pop:hC2uVzdx,28,arrive,PersonTracker,camera,Camera,camera,1,1,0,,Location
ifttt_pop,ifttt_pop:VR6cjE3N,33,button,Button,camera,Camera,camera,1,0,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:LnVkA8z7,29,arrive,PersonTracker,camera,Camera,camera,1,1,0,,Location
ifttt_pop,ifttt_pop:Jd5sxur8,54,arrive,PersonTracker,notify,NotificationProvider,notify,1,1,0,,Location
ifttt_pop,ifttt_pop:SvJmWkrz,95,leave,PersonTracker,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:CZGfnLzt,42,arrive,PersonTracker,media,Television,media,1,1,0,,Location
ifttt_pop,ifttt_pop:rzSViGm5,17,arrive,PersonTracker,camera,Camera,camera,1,1,0,,Location
ifttt_pop,ifttt_pop:SGePQYn9,35,time,Clock,notify,NotificationProvider,notify,1,0,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:qwjA5iGT,24,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:EpdkWSf6,16,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:tA3ceUZa,1020,arrive,PersonTracker,media,Television,media,1,1,0,,Location
ifttt_pop,ifttt_pop:RBX9CbhM,15,,,notify,NotificationProvider,notify,1,1,0,,Business tools
ifttt_pop,ifttt_pop:SBbs278z,4148,time,Clock,notify,NotificationProvider,notify,1,0,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:Mkuy7fzK,36,arrive,PersonTracker,media,Television,media,1,1,0,,Location
ifttt_pop,ifttt_pop:aapTeRv6,726,voice,,notify,NotificationProvider,notify,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:zQwZfnUK,434,voice,,notify,NotificationProvider,notify,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:kUXQFJ2R,993,message,MessageSender,notify,NotificationProvider,notify,1,0,0,,News & information
ifttt_pop,ifttt_pop:YEyKcw75,120,arrive,PersonTracker,switch,Switch,switch,1,1,0,,Location
ifttt_pop,ifttt_pop:isFMm7DA,13,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:J6AaYhPQ,313,voice,,notify,NotificationProvider,notify,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:L3Whbwie,6784,voice,,notify,NotificationProvider,notify,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:wuTmjW6f,200,voice,,notify,NotificationProvider,notify,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:PRKrS3hg,353,,,notify,NotificationProvider,notify,1,1,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:VHPEMv5Y,1769,message,MessageSender,notify,NotificationProvider,notify,1,1,0,,Social networks
ifttt_pop,ifttt_pop:nKsjVtJW,12,time,Clock,lock,DoorLock,lock|notify,2,0,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:aSf78uin,23,voice,,notify,NotificationProvider,notify,1,1,0,,Voice assistants
ifttt_pop,ifttt_pop:JGAvgCWr,30,,,notify,NotificationProvider,notify,1,0,0,,Health & fitness
ifttt_pop,ifttt_pop:hNp7B3WS,97,voice,,notify,NotificationProvider,notify,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:Zngtc6D7,1682,,,notify,NotificationProvider,notify|camera,2,1,0,,Not Found
ifttt_pop,ifttt_pop:eqQyK6Ab,88,threshold,TemperatureSensor,notify,NotificationProvider,notify|humidity,2,0,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:BfXBvSu2,16,message,MessageSender,notify,NotificationProvider,notify,1,1,0,,DIY electronics
ifttt_pop,ifttt_pop:Wcau6m7n,25,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:BnMsUZBg,51,threshold,TemperatureSensor,notify,NotificationProvider,notify|humidity,2,0,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:bpFGmcAP,26,arrive,PersonTracker,plug,Plug,plug,1,1,0,,Location
ifttt_pop,ifttt_pop:m7fHjbvr,20,message,MessageSender,notify,NotificationProvider,notify,1,0,0,,Social networks
ifttt_pop,ifttt_pop:y9Dk4eLW,11,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:vuXVTf86,15,,,notify,NotificationProvider,notify,1,0,0,,Developer tools
ifttt_pop,ifttt_pop:uhJjSuNX,10,,,notify,NotificationProvider,notify,1,1,0,,Task management & to-dos
ifttt_pop,ifttt_pop:KjPyAGF7,33378,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:fbyCBJzD,602,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:mc549YGZ,129,voice,,query,,,0,0,0,,Voice assistants
ifttt_pop,ifttt_pop:xTLq3acU,125,weather,WeatherProvider,query,,,0,0,0,,Weather
ifttt_pop,ifttt_pop:XfvsRL6A,124,voice,,query,,,0,0,0,,Voice assistants
ifttt_pop,ifttt_pop:pNWvcPki,119,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:n3aFYWxA,100,,,notify,NotificationProvider,notify,1,0,0,,Not Found
ifttt_pop,ifttt_pop:W8BHwXMn,85,voice,,timer,Clock,timer,1,0,0,,Voice assistants
ifttt_pop,ifttt_pop:aEQ3jXJZ,74,doorbell,Doorbell,camera,Camera,camera,1,0,0,,Security & monitoring systems
ifttt_pop,ifttt_pop:Q9jFN8xe,42,message,MessageSender,query,,,0,0,0,,Social networks
ifttt_pop,ifttt_pop:cc9LMDfh,76,weather,WeatherProvider,query,,,0,0,0,,Weather
ifttt_pop,ifttt_pop:Mi7yCDKN,35,button,Button,query,,,0,0,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:DwiBs4jf,21,message,MessageSender,notify,NotificationProvider,notify,1,1,0,,Social networks
ifttt_pop,ifttt_pop:f3NcZLGs,40,weather,WeatherProvider,query,,,0,0,0,,Weather
ifttt_pop,ifttt_pop:SDZevK5R,16,voice,,query,,,0,0,0,,Voice assistants
ifttt_pop,ifttt_pop:LYUK7W2w,19,smoke,SmokeDetector,thermostat,Thermostat,thermostat|notify,2,0,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:a3ubzi5V,14,time,Clock,query,,,0,0,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:aum9QLWw,197,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:hdjUP6rv,12,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:TFdyq89P,128,threshold,TemperatureSensor,notify,NotificationProvider,notify,1,0,0,,Environment control & monitoring
ifttt_pop,ifttt_pop:hbxrUE3Q,17,message,MessageSender,notify,NotificationProvider,notify,1,0,0,,Task management & to-dos
ifttt_pop,ifttt_pop:UfQ24MWx,10,,,camera,Camera,camera,1,0,0,,DIY electronics
ifttt_pop,ifttt_pop:dgCf9PDc,37,button,Button,coffee,CoffeeMaker,coffee,1,0,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:MkbqJWjm,73,message,MessageSender,camera,Camera,camera,1,0,0,,Notifications
ifttt_pop,ifttt_pop:uMv7dcTP,17,,,notify,NotificationProvider,notify,1,1,0,,Non-profits
ifttt_pop,ifttt_pop:pCZGdS3i,10,message,MessageSender,camera,Camera,camera,1,0,0,,News & information
ifttt_pop,ifttt_pop:jpPfdRau,1592,message,MessageSender,mower,Mower,mower|notify,2,0,0,,Gardening
ifttt_pop,ifttt_pop:kLKwX3Q4,40,message,MessageSender,notify,NotificationProvider,notify,1,1,0,,Social networks
ifttt_pop,ifttt_pop:JZ3dzivg,3662,,,camera,Camera,camera,1,1,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:xRmWYtK6,18496,,,notify,NotificationProvider,notify,1,1,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:UQj5gWez,230,,,camera,Camera,camera,1,1,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:NtrcehDx,80,message,MessageSender,notify,NotificationProvider,notify|camera,2,1,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:A5tTmHyz,41,,,media,Television,media,1,0,0,,Music
ifttt_pop,ifttt_pop:Kwvm8DK7,28,time,Clock,notify,NotificationProvider,notify,1,0,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:KQsAuRcy,152,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:j59QAJru,25,button,Button,camera,Camera,camera,1,0,0,,Photo & video
ifttt_pop,ifttt_pop:Wjivyfkp,11,time,Clock,notify,NotificationProvider,notify,1,1,0,,Calendars & scheduling
ifttt_pop,ifttt_pop:Bbtp2HsA,142,finished,LaundryWasher,vacuum,RobotVacuumCleaner,vacuum,1,0,0,,Appliances
ifttt_pop,ifttt_pop:Ygmxqcfw,318,arrive,PersonTracker,switch,Switch,switch,1,1,0,,Location
ifttt_pop,ifttt_pop:gmjytzhT,88,phone,PersonTracker,switch,Switch,switch,1,1,0,,Mobile devices & accessories
ifttt_pop,ifttt_pop:gaSrAcbz,19205,button,Button,camera,Camera,camera,1,0,0,,Photo & video
ifttt_pop,ifttt_pop:tf3rEg7H,14946,message,MessageSender,media,Television,media,1,1,0,,Notifications
ifttt_pop,ifttt_pop:KkUFr7PA,893,phone,PersonTracker,notify,NotificationProvider,notify,1,1,0,,Routers & computer accessories
ifttt_pop,ifttt_pop:cWgKNy43,17358,time,Clock,notify,NotificationProvider,notify|switch,2,1,0,,News & information
ifttt_pop,ifttt_pop:qczb8pJt,24434,message,MessageSender,switch,Switch,switch,1,1,0,,Social networks
ifttt_pop,ifttt_pop:eL8tHiBR,16877,weather,WeatherProvider,notify,NotificationProvider,notify,1,1,0,,Weather
